Index        TIME                V(1)                I(V1)       
12998    8.3906718239e-06   -5.5312162144e+00    5.5312162144e-01
12999    8.3912328958e-06   -5.2341458402e+00    5.2341458402e-01
13000    8.3917939678e-06   -4.9305712097e+00    4.9305712097e-01
13001    8.3923550397e-06   -4.6208695625e+00    4.6208695625e-01
13002    8.3929161116e-06   -4.3054257519e+00    4.3054257519e-01
13003    8.3934771835e-06   -3.9846317670e+00    3.9846317670e-01
13004    8.3940382554e-06   -3.6588862451e+00    3.6588862451e-01
13005    8.3945993274e-06   -3.3285939767e+00    3.3285939767e-01
13006    8.3951603993e-06   -2.9941654024e+00    2.9941654024e-01
13007    8.3957214712e-06   -2.6560161027e+00    2.6560161027e-01
13008    8.3962825431e-06   -2.3145662817e+00    2.3145662817e-01
13009    8.3968436151e-06   -1.9702402450e+00    1.9702402450e-01
13010    8.3974046870e-06   -1.6234658724e+00    1.6234658724e-01
13011    8.3979657589e-06   -1.2746740858e+00    1.2746740858e-01
13012    8.3985268308e-06   -9.2429831461e-01    9.2429831461e-02
13013    8.3990879028e-06   -5.7277395612e-01    5.7277395612e-02
13014    8.3996489747e-06   -2.2053783514e-01    2.2053783514e-02
13015    8.4002100466e-06    1.3197233907e-01   -1.3197233907e-02
13016    8.4007711185e-06    4.8431851672e-01   -4.8431851672e-02
13017    8.4013321904e-06    8.3606285180e-01   -8.3606285180e-02
13018    8.4018932624e-06    1.1867682462e+00   -1.1867682462e-01
13019    8.4024543343e-06    1.5359988928e+00   -1.5359988928e-01
13020    8.4030154062e-06    1.8833208172e+00   -1.8833208172e-01
13021    8.4035764781e-06    2.2283024167e+00   -2.2283024167e-01
13022    8.4041375501e-06    2.5705149971e+00   -2.5705149971e-01
13023    8.4046986220e-06    2.9095333049e+00   -2.9095333049e-01
13024    8.4052596939e-06    3.2449360561e+00   -3.2449360561e-01
13025    8.4058207658e-06    3.5763064596e+00   -3.5763064596e-01
13026    8.4063818378e-06    3.9032327350e+00   -3.9032327350e-01
13027    8.4069429097e-06    4.2253086248e+00   -4.2253086248e-01
13028    8.4075039816e-06    4.5421338984e+00   -4.5421338984e-01
13029    8.4080650535e-06    4.8533148503e+00   -4.8533148503e-01
13030    8.4086261254e-06    5.1584647886e+00   -5.1584647886e-01
13031    8.4091871974e-06    5.4572045164e+00   -5.4572045164e-01
13032    8.4097482693e-06    5.7491628020e+00   -5.7491628020e-01
13033    8.4103093412e-06    6.0339768409e+00   -6.0339768409e-01
13034    8.4108704131e-06    6.3112927066e+00   -6.3112927066e-01
13035    8.4114314851e-06    6.5807657902e+00   -6.5807657902e-01
13036    8.4119925570e-06    6.8420612284e+00   -6.8420612284e-01
13037    8.4125536289e-06    7.0948543205e+00   -7.0948543205e-01
13038    8.4131147008e-06    7.3388309307e+00   -7.3388309307e-01
13039    8.4136757728e-06    7.5736878796e+00   -7.5736878796e-01
13040    8.4142368447e-06    7.7991333200e+00   -7.7991333200e-01
13041    8.4147979166e-06    8.0148871003e+00   -8.0148871003e-01
13042    8.4153589885e-06    8.2206811122e+00   -8.2206811122e-01
13043    8.4159200604e-06    8.4162596239e+00   -8.4162596239e-01
13044    8.4164811324e-06    8.6013795983e+00   -8.6013795983e-01
13045    8.4170422043e-06    8.7758109942e+00   -8.7758109942e-01
13046    8.4176032762e-06    8.9393370531e+00   -8.9393370531e-01
13047    8.4181643481e-06    9.0917545679e+00   -9.0917545679e-01
13048    8.4187254201e-06    9.2328741356e+00   -9.2328741356e-01
13049    8.4192864920e-06    9.3625203929e+00   -9.3625203929e-01
13050    8.4198475639e-06    9.4805322336e+00   -9.4805322336e-01
13051    8.4204086358e-06    9.5867630094e+00   -9.5867630094e-01
13052    8.4209697078e-06    9.6810807116e+00   -9.6810807116e-01
13053    8.4215307797e-06    9.7633681355e+00   -9.7633681355e-01
13054    8.4220918516e-06    9.8335230261e+00   -9.8335230261e-01
13055    8.4226529235e-06    9.8914582046e+00   -9.8914582046e-01
13056    8.4232139955e-06    9.9371016775e+00   -9.9371016775e-01
13057    8.4237750674e-06    9.9703967255e+00   -9.9703967255e-01
13058    8.4243361393e-06    9.9913019741e+00   -9.9913019741e-01
13059    8.4248972112e-06    9.9997914455e+00   -9.9997914455e-01
13060    8.4254582831e-06    9.9958545899e+00   -9.9958545899e-01
13061    8.4260193551e-06    9.9794962996e+00   -9.9794962996e-01
13062    8.4265804270e-06    9.9507369024e+00   -9.9507369024e-01
13063    8.4271414989e-06    9.9096121363e+00   -9.9096121363e-01
13064    8.4277025708e-06    9.8561731054e+00   -9.8561731054e-01
13065    8.4282636428e-06    9.7904862162e+00   -9.7904862162e-01
13066    8.4288247147e-06    9.7126330951e+00   -9.7126330951e-01
13067    8.4293857866e-06    9.6227104869e+00   -9.6227104869e-01
13068    8.4299468585e-06    9.5208301347e+00   -9.5208301347e-01
13069    8.4305079305e-06    9.4071186410e+00   -9.4071186410e-01
13070    8.4310690024e-06    9.2817173103e+00   -9.2817173103e-01
13071    8.4316300743e-06    9.1447819738e+00   -9.1447819738e-01
13072    8.4321911462e-06    8.9964827953e+00   -8.9964827953e-01
13073    8.4327522181e-06    8.8370040600e+00   -8.8370040600e-01
13074    8.4333132901e-06    8.6665439456e+00   -8.6665439456e-01
13075    8.4338743620e-06    8.4853142758e+00   -8.4853142758e-01
13076    8.4344354339e-06    8.2935402571e+00   -8.2935402571e-01
13077    8.4349965058e-06    8.0914601994e+00   -8.0914601994e-01
13078    8.4355575778e-06    7.8793252189e+00   -7.8793252189e-01
13079    8.4361186497e-06    7.6573989272e+00   -7.6573989272e-01
13080    8.4366797216e-06    7.4259571028e+00   -7.4259571028e-01
13081    8.4372407935e-06    7.1852873489e+00   -7.1852873489e-01
13082    8.4378018655e-06    6.9356887359e+00   -6.9356887359e-01
13083    8.4383629374e-06    6.6774714296e+00   -6.6774714296e-01
13084    8.4389240093e-06    6.4109563059e+00   -6.4109563059e-01
13085    8.4394850812e-06    6.1364745523e+00   -6.1364745523e-01
13086    8.4400461531e-06    5.8543672557e+00   -5.8543672557e-01
13087    8.4406072251e-06    5.5649849793e+00   -5.5649849793e-01
13088    8.4411682970e-06    5.2686873264e+00   -5.2686873264e-01
13089    8.4417293689e-06    4.9658424938e+00   -4.9658424938e-01
13090    8.4422904408e-06    4.6568268144e+00   -4.6568268144e-01
13091    8.4428515128e-06    4.3420242891e+00   -4.3420242891e-01
13092    8.4434125847e-06    4.0218261099e+00   -4.0218261099e-01
13093    8.4439736566e-06    3.6966301738e+00   -3.6966301738e-01
13094    8.4445347285e-06    3.3668405885e+00   -3.3668405885e-01
13095    8.4450958005e-06    3.0328671698e+00   -3.0328671698e-01
13096    8.4456568724e-06    2.6951249325e+00   -2.6951249325e-01
13097    8.4462179443e-06    2.3540335751e+00   -2.3540335751e-01
13098    8.4467790162e-06    2.0100169576e+00   -2.0100169576e-01
13099    8.4473400882e-06    1.6635025753e+00   -1.6635025753e-01
13100    8.4479011601e-06    1.3149210271e+00   -1.3149210271e-01
13101    8.4484622320e-06    9.6470548102e-01   -9.6470548102e-02
13102    8.4490233039e-06    6.1329113537e-01   -6.1329113537e-02
13103    8.4495843758e-06    2.6111467822e-01   -2.6111467822e-02
13104    8.4501454478e-06   -9.1386255342e-02    9.1386255342e-03
13105    8.4507065197e-06   -4.4377362698e-01    4.4377362698e-02
13106    8.4512675916e-06   -7.9560953951e-01    7.9560953951e-02
13107    8.4518286635e-06   -1.1464567810e+00    1.1464567810e-01
13108    8.4523897355e-06   -1.4958793681e+00    1.4958793681e-01
13109    8.4529508074e-06   -1.8434430878e+00    1.8434430878e-01
13110    8.4535118793e-06   -2.1887160371e+00    2.1887160371e-01
13111    8.4540729512e-06   -2.5312691596e+00    2.5312691596e-01
13112    8.4546340232e-06   -2.8706767787e+00    2.8706767787e-01
13113    8.4551950951e-06   -3.2065171266e+00    3.2065171266e-01
13114    8.4557561670e-06   -3.5383728684e+00    3.5383728684e-01
13115    8.4563172389e-06   -3.8658316207e+00    3.8658316207e-01
13116    8.4568783108e-06   -4.1884864641e+00    4.1884864641e-01
13117    8.4574393828e-06   -4.5059364488e+00    4.5059364488e-01
13118    8.4580004547e-06   -4.8177870927e+00    4.8177870927e-01
13119    8.4585615266e-06   -5.1236508720e+00    5.1236508720e-01
13120    8.4591225985e-06   -5.4231477025e+00    5.4231477025e-01
13121    8.4596836705e-06   -5.7159054119e+00    5.7159054119e-01
13122    8.4602447424e-06   -6.0015602022e+00    6.0015602022e-01
13123    8.4608058143e-06   -6.2797571020e+00    6.2797571020e-01
13124    8.4613668862e-06   -6.5501504077e+00    6.5501504077e-01
13125    8.4619279582e-06   -6.8124041126e+00    6.8124041126e-01
13126    8.4624890301e-06   -7.0661923249e+00    7.0661923249e-01
13127    8.4630501020e-06   -7.3111996725e+00    7.3111996725e-01
13128    8.4636111739e-06   -7.5471216950e+00    7.5471216950e-01
13129    8.4641722458e-06   -7.7736652217e+00    7.7736652217e-01
13130    8.4647333178e-06   -7.9905487364e+00    7.9905487364e-01
13131    8.4652943897e-06   -8.1975027270e+00    8.1975027270e-01
13132    8.4658554616e-06   -8.3942700203e+00    8.3942700203e-01
13133    8.4664165335e-06   -8.5806061017e+00    8.5806061017e-01
13134    8.4669776055e-06   -8.7562794191e+00    8.7562794191e-01
13135    8.4675386774e-06   -8.9210716705e+00    8.9210716705e-01
13136    8.4680997493e-06   -9.0747780755e+00    9.0747780755e-01
13137    8.4686608212e-06   -9.2172076294e+00    9.2172076294e-01
13138    8.4692218932e-06   -9.3481833409e+00    9.3481833409e-01
13139    8.4697829651e-06   -9.4675424520e+00    9.4675424520e-01
13140    8.4703440370e-06   -9.5751366400e+00    9.5751366400e-01
13141    8.4709051089e-06   -9.6708322020e+00    9.6708322020e-01
13142    8.4714661809e-06   -9.7545102212e+00    9.7545102212e-01
13143    8.4720272528e-06   -9.8260667143e+00    9.8260667143e-01
13144    8.4725883247e-06   -9.8854127610e+00    9.8854127610e-01
13145    8.4731493966e-06   -9.9324746146e+00    9.9324746146e-01
13146    8.4737104685e-06   -9.9671937930e+00    9.9671937930e-01
13147    8.4742715405e-06   -9.9895271524e+00    9.9895271524e-01
13148    8.4748326124e-06   -9.9994469399e+00    9.9994469399e-01
13149    8.4753936843e-06   -9.9969408286e+00    9.9969408286e-01
13150    8.4759547562e-06   -9.9820119327e+00    9.9820119327e-01
13151    8.4765158282e-06   -9.9546788038e+00    9.9546788038e-01
13152    8.4770769001e-06   -9.9149754077e+00    9.9149754077e-01
13153    8.4776379720e-06   -9.8629510820e+00    9.8629510820e-01
13154    8.4781990439e-06   -9.7986704753e+00    9.7986704753e-01
13155    8.4787601159e-06   -9.7222134665e+00    9.7222134665e-01
13156    8.4793211878e-06   -9.6336750654e+00    9.6336750654e-01
13157    8.4798822597e-06   -9.5331652950e+00    9.5331652950e-01
13158    8.4804433316e-06   -9.4208090548e+00    9.4208090548e-01
13159    8.4810044035e-06   -9.2967459652e+00    9.2967459652e-01
13160    8.4815654755e-06   -9.1611301942e+00    9.1611301942e-01
13161    8.4821265474e-06   -9.0141302659e+00    9.0141302659e-01
13162    8.4826876193e-06   -8.8559288511e+00    8.8559288511e-01
13163    8.4832486912e-06   -8.6867225401e+00    8.6867225401e-01
13164    8.4838097632e-06   -8.5067215986e+00    8.5067215986e-01
13165    8.4843708351e-06   -8.3161497063e+00    8.3161497063e-01
13166    8.4849319070e-06   -8.1152436790e+00    8.1152436790e-01
13167    8.4854929789e-06   -7.9042531743e+00    7.9042531743e-01
13168    8.4860540509e-06   -7.6834403814e+00    7.6834403814e-01
13169    8.4866151228e-06   -7.4530796952e+00    7.4530796952e-01
13170    8.4871761947e-06   -7.2134573754e+00    7.2134573754e-01
13171    8.4877372666e-06   -6.9648711906e+00    6.9648711906e-01
13172    8.4882983385e-06   -6.7076300488e+00    6.7076300488e-01
13173    8.4888594105e-06   -6.4420536128e+00    6.4420536128e-01
13174    8.4894204824e-06   -6.1684719034e+00    6.1684719034e-01
13175    8.4899815543e-06   -5.8872248893e+00    5.8872248893e-01
13176    8.4905426262e-06   -5.5986620646e+00    5.5986620646e-01
13177    8.4911036982e-06   -5.3031420143e+00    5.3031420143e-01
13178    8.4916647701e-06   -5.0010319689e+00    5.0010319689e-01
13179    8.4922258420e-06   -4.6927073481e+00    4.6927073481e-01
13180    8.4927869139e-06   -4.3785512941e+00    4.3785512941e-01
13181    8.4933479859e-06   -4.0589541957e+00    4.0589541957e-01
13182    8.4939090578e-06   -3.7343132030e+00    3.7343132030e-01
13183    8.4944701297e-06   -3.4050317338e+00    3.4050317338e-01
13184    8.4950312016e-06   -3.0715189726e+00    3.0715189726e-01
13185    8.4955922735e-06   -2.7341893619e+00    2.7341893619e-01
13186    8.4961533455e-06   -2.3934620873e+00    2.3934620873e-01
13187    8.4967144174e-06   -2.0497605565e+00    2.0497605565e-01
13188    8.4972754893e-06   -1.7035118730e+00    1.7035118730e-01
13189    8.4978365612e-06   -1.3551463059e+00    1.3551463059e-01
13190    8.4983976332e-06   -1.0050967545e+00    1.0050967545e-01
13191    8.4989587051e-06   -6.5379821105e-01    6.5379821105e-02
13192    8.4995197770e-06   -3.0168721959e-01    3.0168721959e-02
13193    8.5000808489e-06    5.0798666086e-02   -5.0798666086e-03
13194    8.5006419209e-06    4.0322142636e-01   -4.0322142636e-02
13195    8.5012029928e-06    7.5514312007e-01   -7.5514312007e-02
13196    8.5017640647e-06    1.1061264287e+00   -1.1061264287e-01
13197    8.5023251366e-06    1.4557351998e+00   -1.4557351998e-01
13198    8.5028862086e-06    1.8035349890e+00   -1.8035349890e-01
13199    8.5034472805e-06    2.1490935999e+00   -2.1490935999e-01
13200    8.5040083524e-06    2.4919816212e+00   -2.4919816212e-01
13201    8.5045694243e-06    2.8317729601e+00   -2.8317729601e-01
13202    8.5051304962e-06    3.1680453719e+00   -3.1680453719e-01
13203    8.5056915682e-06    3.5003809849e+00   -3.5003809849e-01
13204    8.5062526401e-06    3.8283668194e+00   -3.8283668194e-01
13205    8.5068137120e-06    4.1515953008e+00   -4.1515953008e-01
13206    8.5073747839e-06    4.4696647667e+00   -4.4696647667e-01
13207    8.5079358559e-06    4.7821799652e+00   -4.7821799652e-01
13208    8.5084969278e-06    5.0887525466e+00   -5.0887525466e-01
13209    8.5090579997e-06    5.3890015458e+00   -5.3890015458e-01
13210    8.5096190716e-06    5.6825538559e+00   -5.6825538559e-01
13211    8.5101801436e-06    5.9690446916e+00   -5.9690446916e-01
13212    8.5107412155e-06    6.2481180425e+00   -6.2481180425e-01
13213    8.5113022874e-06    6.5194271157e+00   -6.5194271157e-01
13214    8.5118633593e-06    6.7826347668e+00   -6.7826347668e-01
13215    8.5124244312e-06    7.0374139184e+00   -7.0374139184e-01
13216    8.5129855032e-06    7.2834479670e+00   -7.2834479670e-01
13217    8.5135465751e-06    7.5204311764e+00   -7.5204311764e-01
13218    8.5141076470e-06    7.7480690572e+00   -7.7480690572e-01
13219    8.5146687189e-06    7.9660787334e+00   -7.9660787334e-01
13220    8.5152297909e-06    8.1741892932e+00   -8.1741892932e-01
13221    8.5157908628e-06    8.3721421264e+00   -8.3721421264e-01
13222    8.5163519347e-06    8.5596912452e+00   -8.5596912452e-01
13223    8.5169130066e-06    8.7366035899e+00   -8.7366035899e-01
13224    8.5174740786e-06    8.9026593191e+00   -8.9026593191e-01
13225    8.5180351505e-06    9.0576520820e+00   -9.0576520820e-01
13226    8.5185962224e-06    9.2013892756e+00   -9.2013892756e-01
13227    8.5191572943e-06    9.3336922837e+00   -9.3336922837e-01
13228    8.5197183662e-06    9.4543966987e+00   -9.4543966987e-01
13229    8.5202794382e-06    9.5633525264e+00   -9.5633525264e-01
13230    8.5208405101e-06    9.6604243717e+00   -9.6604243717e-01
13231    8.5214015820e-06    9.7454916075e+00   -9.7454916075e-01
13232    8.5219626539e-06    9.8184485244e+00   -9.8184485244e-01
13233    8.5225237259e-06    9.8792044617e+00   -9.8792044617e-01
13234    8.5230847978e-06    9.9276839205e+00   -9.9276839205e-01
13235    8.5236458697e-06    9.9638266575e+00   -9.9638266575e-01
13236    8.5242069416e-06    9.9875877596e+00   -9.9875877596e-01
13237    8.5247680136e-06    9.9989376998e+00   -9.9989376998e-01
13238    8.5253290855e-06    9.9978623740e+00   -9.9978623740e-01
13239    8.5258901574e-06    9.9843631186e+00   -9.9843631186e-01
13240    8.5264512293e-06    9.9584567084e+00   -9.9584567084e-01
13241    8.5270123013e-06    9.9201753362e+00   -9.9201753362e-01
13242    8.5275733732e-06    9.8695665728e+00   -9.8695665728e-01
13243    8.5281344451e-06    9.8066933076e+00   -9.8066933076e-01
13244    8.5286955170e-06    9.7316336706e+00   -9.7316336706e-01
13245    8.5292565889e-06    9.6444809352e+00   -9.6444809352e-01
13246    8.5298176609e-06    9.5453434027e+00   -9.5453434027e-01
13247    8.5303787328e-06    9.4343442670e+00   -9.4343442670e-01
13248    8.5309398047e-06    9.3116214622e+00   -9.3116214622e-01
13249    8.5315008766e-06    9.1773274909e+00   -9.1773274909e-01
13250    8.5320619486e-06    9.0316292346e+00   -9.0316292346e-01
13251    8.5326230205e-06    8.8747077465e+00   -8.8747077465e-01
13252    8.5331840924e-06    8.7067580265e+00   -8.7067580265e-01
13253    8.5337451643e-06    8.5279887787e+00   -8.5279887787e-01
13254    8.5343062363e-06    8.3386221522e+00   -8.3386221522e-01
13255    8.5348673082e-06    8.1388934652e+00   -8.1388934652e-01
13256    8.5354283801e-06    7.9290509122e+00   -7.9290509122e-01
13257    8.5359894520e-06    7.7093552559e+00   -7.7093552559e-01
13258    8.5365505239e-06    7.4800795029e+00   -7.4800795029e-01
13259    8.5371115959e-06    7.2415085647e+00   -7.2415085647e-01
13260    8.5376726678e-06    6.9939389036e+00   -6.9939389036e-01
13261    8.5382337397e-06    6.7376781642e+00   -6.7376781642e-01
13262    8.5387948116e-06    6.4730447910e+00   -6.4730447910e-01
13263    8.5393558836e-06    6.2003676330e+00   -6.2003676330e-01
13264    8.5399169555e-06    5.9199855348e+00   -5.9199855348e-01
13265    8.5404780274e-06    5.6322469156e+00   -5.6322469156e-01
13266    8.5410390993e-06    5.3375093363e+00   -5.3375093363e-01
13267    8.5416001713e-06    5.0361390552e+00   -5.0361390552e-01
13268    8.5421612432e-06    4.7285105725e+00   -4.7285105725e-01
